url,marque,id_variante,designation,reference,descriptif,prix_promo_unit,ref_price_unit,qty_dgrsf_1,qty_dgrsf_2,prix_prom_dgrsf_1,prix_prom_dgrsf_2
https://www.megadental.fr/evacuator-embouts-bisautes-100-dental-excellence-979-0125.html,dental-excellence,3411,EVACUATOR EMBOUTS BISAUTES (100)    (Dental excellence),2347-191,,2.7,3.5,1,3,3.5,2.7
https://www.megadental.fr/films-enfant-d-vinyl-dv54-100---flow-x-ray-dental-excellence-950-2771.html,dental-excellence,8753,FILMS ENFANT D VINYL DV54 (100)         FLOW-X-RAY  (Dental excellence),4993-172,Boîte de 100 films enfant.Produit de très grande qualité et fiabilité  grand confort.Dimensions : 22 x 35 mm.La boîte de 100.,37.9,41.9,1,3,41.9,37.9
https://www.megadental.fr/fixateur-concentre-500ml--dental-excellence-978-1863.html,dental-excellence,4994,FIXATEUR CONCENTRE 500ML        (Dental excellence),3085-190,Révélateur et  fixateur de qualité pour un résultat de haute qualité.Ultra économique.Flacon de 500 ml  chacun.1 flacon = 2 litres  de solution.-Ultra économique-Garantie sans condition-Un flacon = 2   litres,3.4,6.8,1,3,6.8,3.4
https://www.megadental.fr/gel-desensibilisant-seringue-3ml-t931e-sun-medical-952-5007.html,sun-medical,29986,GEL DESENSIBILISANT SERINGUE 3ML T931E SUN MEDICAL,7229-174,,56.66,89,1,3,85,56.66
https://www.megadental.fr/glassycem-ciment-verre-inomere-definitif-988-8257.html,tehnodent,29451,GLASSYCEM CIMENT VERRE INOMERE DEFINITIF,0479-100,Ciment verre ionomère pour le scellement définitif des couronnes  bridges  inlays et onlays.• Haute adhésion• Effet anti-carie prolongé• Radio-opaque• Fixation de tout type de céramique• Poudre ultra fine pour une meilleure fluidité. • Élimination facile des excèsCaractéristiques techniques :• Conditionnement de vente : 20 g de poudre + 1 flacon de 16 g• Code article fournisseur : 02101020016,19.95,45,1,3,24.5,19.95
https://www.megadental.fr/hypochlorite-de-sodium-cybertech-flacon-de-480ml-900-8400.html,cybertech,884,Hypochlorite de sodium CYBERTECH - Flacon de 480ml,0622-122,Solution aqueuse à base d'hypochlorite de sodium ne dépassant pas 3%. Elle sert pour l'irrigation et la désinfection dentaire des canaux radiculaires pendant et après l'instrumentation.Caractéristiques techniques :• Conditionnement de vente : le flacon 480 ml• Code article fournisseur : P50166-8KV,7.9,24,1,3,10.9,7.9
https://www.megadental.fr/kit-1-patient-pola-rapid-6--sdi-956-3172.html,sdi,39969,Kit 1 Patient Pola Rapid 6% (SDI),5394-178,Pola Rapid est le nouveau système d’éclaircissement au fauteuil qui éclaircit les dents en toute sécurité en seulement 45 minutesAvantages : • Mise en oeuvre et retrait facile • Libération du fluor pour renforcer les dents • Désensibilisant intégré Caractéristiques techniques : • Conditionnement de vente : 1 seringue de 2 8 ml  Accessoires ,56.59,75.45,1,3,75.45,56.59
https://www.megadental.fr/kit-3-patient-pola-rapid-6--sdi-956-3173.html,sdi,39970,Kit 3 Patient Pola Rapid 6% (SDI),5395-178,Pola Rapid est le nouveau système d’éclaircissement au fauteuil qui éclaircit les dents en toute sécurité en seulement 45 minutesAvantages : • Mise en oeuvre et retrait facile • Libération du fluor pour renforcer les dents • Désensibilisant intégré Caractéristiques techniques : • Conditionnement de vente : 3 seringues de 2 8 ml  Accessoires ,130.24,173.65,1,3,173.65,130.24
https://www.megadental.fr/kit-8-pointe-a-polir-dental-excellence-979-3779.html,dental-excellence,28738,Kit 8 Pointe A Polir (Dental excellence),5991-191,Pointes abrasives en carbure de silicium pour le polissage des composites  à monter sur contre-angle.Caractéristiques Techniques :• Kit de 8 pointes assorties ,11.27,16.9,1,3,16.9,11.27
https://www.megadental.fr/kit-eco-10-pieces-steriles-951-8973.html,medistock,39771,KIT ECO 10 PIECES STERILES,0195-173,1 champ 75 x 90 cm  troué Ø 10 cm laminé 2 couches1 champ 100 x 150 cm troué Ø 10 cm laminé 2 couches polypropylène 28 g/m2 + polyéthylène 25 g/m22 essuie-mains1 calot de chirurgien avec lanières1 casaque de chirurgie SMMS  taille L  45 g/m2  hydrophobe  traitement alcoolophobe 6-81 charlotte avec élastique1 masque de chirurgien avec lanières 2 sur-chaussures en NTDispositif médical de classe I.Utilisation se référer à la notice.,9.9,11.9,1,3,11.9,9.9
https://www.megadental.fr/les-inserts-dendodontie-b-a-international-891-7312.html,ba-international,16280,LES INSERTS D'ENDODONTIE ( B.A INTERNATIONAL ),9534-013,Les inserts d'endodontie • Conditionnement de vente: lot de 3 • Dispositif médical de classe IIA.• Utilisation : se référer À  la notice.,124.98,249.95,1,3,249.95,124.98
https://www.megadental.fr/lingette-surface-safe-st-plus-boite-120-d-e-979-6489.html,dental-excellence,38477,Lingette Surface Safe-St Plus Boite (120) (D.E),8601-191,Lingettes imprégnées d’une solution alcoolisé pour la désinfection et le nettoyage des dispositifs médicaux non invasifs résistants à l'alcool.Avantages :• Prêt à l'emploi• Efficacité en 1 min Caractéristiques techniques:• Norme: EN 14476• Organisme notifié: 0482,4.99,8.5,1,3,5.99,4.99
https://www.megadental.fr/lingette-surface-safe-st-plus-recharge-120-d-e-979-6488.html,dental-excellence,33603,Lingette Surface Safe-St Plus Recharge (120) (D.E),8600-191,"Lingettes imprégnées d’une
solution alcoolisé pour la désinfection des dispositifs médicaux non invasifs.Avantages:  • Virus enveloppés par ex. HBV 
HIV  HCV suivant EN 14476 et EN 16777 (dirty) : Conc. 1 min. :
Norovirus : Conc. 1 min. EN 14476  clean) ; Conc. 2 min (EN 16777 
clean) ; Adenorvirus : Conc. 1 min (EN 14476  EN 16777  clean) ",3.9,7,1,3,4.7,3.9
https://www.megadental.fr/lingettes-bactryl-boite-de-110-omnia-896-3002.html,omnia,38543,Lingettes Bactryl Boite De 110  (OMNIA),5224-018,Détergent et désinfectant prêt à l'emploi sur les surfaces et sur dispositifs médicaux en 1 minute.Avantages:• Un effet bactériostatiques résiduel grâce à la présence de chlorure de benzalkonium.• Rapidité d'action• Actif sur surface et sur dispositif médicaux invasif et non invasif Caractéristiques techniques:• Bactéricide  levuricide  fongicide  virucide et mycobactéricide.• Contient : Boite De 110• Dimensions: 14x25cm• Les normes: EN14476  EN14348  EN16615  EN13697  EN13624  EN13727.,5.9,11.5,1,3,6.9,5.9
https://www.megadental.fr/lingettes-pop-up-sensitive-safe-st-80-de-979-6319.html,dental-excellence,38254,Lingettes Pop-Up Sensitive Safe-St (80) (DE),8531-191,Lingette Pop-up avec alcool désinfecte et nettoie les surfaces des dispositif médicaux non invasif résistant à l'alcool.Avantages :• Prêt  à l'emploi• Efficacité en 1 minCaractéristiques techniques:• Norme EN14476• Conditionnement de vente: sachet de 80 lingettes • DM classe IIA,6.45,12.9,1,3,12.9,6.45
https://www.megadental.fr/lingettes-pop-up-ss-alc-safe-st-80-dental-excellence-979-6320.html,dental-excellence,32702,LINGETTES POP-UP SS ALC SAFE-ST  (80) (Dental excellence),8542-191,Lingettes POP UP sans alcool.Avantages • Désinfecte et nettoie les dispositifs médicaux.• Non invasif• Efficace sur tout type de surfaces sensibles à l'alcool Caractéristiques techniques:• Le sachet de 80.• DM Classe IIA• Organisme certificateur: 0123• Fabricant : zhermack ,4.1,6.2,1,3,4.9,4.1
https://www.megadental.fr/lingua-fix-10---50z953s----zirc-882-8820.html,zirc,20573,LINGUA FIX (10)         50Z953S               ZIRC,0042-004,Fournit une zone de travail sèche.Maintient la langue dans une position stable  aide à protéger la langue des blessures.Confortable  pas de bords ou de coins coupants.La grande surface d'aspiration évite le blocage.Réduit la sédimentation des sous-produits de forage dans les tuyaux et les tubes.Usage unique.Livré pré-assemblé.Fabricant : ZIRC.,14.9,19.15,1,3,15.9,14.9
https://www.megadental.fr/mainstay-12-arcade-x-50-sans-pins--whip-mix-557-0461.html,whip-mix,23279,MAINSTAY 1/2 ARCADE X 50 SANS PINS        WHIP-MIX,2683-779,,87.95,91.95,1,3,91.95,87.95
https://www.megadental.fr/mandrins-pour-pointe-caoutchouc-375-10-techdent-879-7995.html,techdent,28384,MANDRINS POUR POINTE CAOUTCHOUC 375 (10)  TECHDENT,9117-091,,9.1,9.6,1,3,9.6,9.1
https://www.megadental.fr/masques-elastiques-onyx-iir-noir-40-medicom-897-5478.html,medicom,40358,Masques Elastiques Onyx IIR Noir (40) (MEDICOM),7690-019,,8.3,11.9,1,3,9.5,8.3
https://www.megadental.fr/mediflash-lingettes-boite-de-150-mediflash-896-2872.html,mediflash,32416,MEDIFLASH LINGETTES BOITE DE 150 (MEDIFLASH),4094-018,Lingettes nettoyantes et désinfectantes non-tissées pour dispositifs médicaux invasifs. Avantages:• Imprégnées de solution MEDIflash Spray.• Parfum agrumes.• Efficacité de la lingette prouvée dès 2 minutes• Nettoyage et désinfection en une seule opération• Formulation sans ammonium quaternaire• Utilisation 100% compatible avec MEDIflash spray• Activité virucide complète sur virus nus et enveloppés (Actif sur coronavirus)Caractéristiques techniques:• Bactéricide EN13727  EN1276  EN13697  EN16615. Levuricide EN13624  EN1650  EN13687  EN16615.• Tuberculocide EN14348 Mycobacterium terrae.• Virucide EN14476 Adenovirus  Poliovirus et Norovirus murin. Actif sur Rotavirus. • Sporicide Actif sur Clostridium difficile.• Format: 13 x 20 cm.• Organisme notifié : 0459.• Mandataire : Steriscience• 1 boite = 150 lingettesDM classe IIb.,3.75,7.5,1,3,7.5,3.75
https://www.megadental.fr/orange-solvant-spray-de-200-ml-hager-801-6916.html,hager-et-werken,14530,ORANGE SOLVANT SPRAY DE 200 ML   (HAGER),8138-023,Solution nettoyante en spray pour enlever les restes de matériaux à empreinte  ciment  pâtes  colles  etc...  des mains et des instruments.Idéal pour l´acier inox. Parfum agréable à l´orange. Le spray de 200 ml.,11.25,15.95,1,3,15.95,11.25
https://www.megadental.fr/pate-de-profilaxie-menthe-300g-dental-excellence-979-0076.html,dental-excellence,3253,Pâte De Profilaxie Menthe 300g (Dental excellence),2298-191,Caractéristiques Techniques :• Lutte contre la plaque bactérienne• Goût menthe• Garantie sans condition• Quantité : 300 g,14.55,29.1,1,3,29.1,14.55
https://www.megadental.fr/papier-toilette-6-rouleaux-de-198-feuilles--tork-951-2192.html,tork,21054,PAPIER TOILETTE 6 ROULEAUX DE 198 FEUILLES     TORK,4314-173,,5.55,6.1,1,3,6.1,5.55
https://www.megadental.fr/papier-toilette-mini-titan-2p-blanc-12-rouleaux-952-1227.html,drexco,17327,PAPIER TOILETTE MINI TITAN 2P BLANC (12 ROULEAUX),3449-174,"Papier toilette en pure ouate de cellulose  double épaisseur 
lisse.Longueur : 160 mètres ; Ø 18 cm.",31.9,35.2,1,3,35.2,31.9
https://www.megadental.fr/papier-toilette-pmax-500-483-2000.html,,6987,Papier Toilette PMAX 500,4222-605,Papier hygiénique en rouleauxAvantages :• Changement de rouleaux moins fréquent  s’adapte sur les distributeurs traditionnels• 1 P'MAX = 3 rouleaux traditionnelsCaractéristiques Techniques :• Pure ouate de cellulose blanche 2 plis • Quantité et dimension : 500 feuilles  10 x 12 cm• Doux• Compact• Economique• Efficace,44,47.95,1,3,47.95,44
https://www.megadental.fr/pince-droite-striee-pour-papier-a-articuler-900-3447.html,cybertech,10701,PINCE DROITE STRIÉE POUR PAPIER À ARTICULER,5669-122,Idéale pour la préhension du papier à articuler.Dispositif médical de classe I.Utilisation : se référer à la notice.,13.9,14.3,1,3,14.3,13.9
https://www.megadental.fr/plaque-test-indicator-11g-----vivadent-872-2123.html,ivoclar-vivadent,7500,PLAQUE TEST INDICATOR 11G                 VIVADENT,4345-094,Révélateur de plaque dentaire Plaque Test est un liquide révélateur fluorescent grâce auquel on peut rendre la plaque dentaire visible. Visible sous l'effet d'une lampe à photopolymériser  Plaque Test devient fluorescent.Pas de coloration désagréable de la langue et des muqueuses.Application sélection.Le flacon de 10 ml.,21.4,22.3,1,3,22.3,21.4
https://www.megadental.fr/pointes-techniques-pour-pieces-a-main-dental-excellence-979-0052.html,dental-excellence,3152,POINTES TECHNIQUES POUR PIÉCES À MAIN (Dental excellence),2274-191,Dispositif médical de classe IIA.Utilisation : se référer à la notice.,18.95,19.9,1,3,19.9,18.95
https://www.megadental.fr/pompes-a-salive-evac-fresh-cybertech-menthe-lot-de-100-900-8271.html,cybertech,672,Pompes à salive Evac Fresh CYBERTECH - Menthe  - Lot de 100,0493-122,"Pompes à
salive verte à embout fixe. Parfumées à la menthe.Longueur :
15 cm.",3,3.5,1,3,3.5,3
https://www.megadental.fr/pousse-ligature-950-7588.html,hu-friedy,16507,POUSSE LIGATURE,9700-172,Instrumentation de très haute qualitéAvantages :• Finition main• Acier inoxydableCaractéristiques techniques :• Conditionnement de vente : le pousse ligature • Code article fournisseur : FELD,32.25,43,1,3,43,32.25
https://www.megadental.fr/racleurs-healthcare-25mm-no15-6-97-92363-d-e-979-2363.html,dental-excellence,39543,RACLEURS HEALTHCARE 25MM NO15 (6)   97-92363   D.E,4585-191,,9.9,11.5,1,3,11.5,9.9
https://www.megadental.fr/revelateur-concentre-500ml--dental-excellence-978-1862.html,dental-excellence,37962,REVELATEUR CONCENTRE 500ML      (Dental excellence),3084-190,Révélateur et fixateur de qualité pour un résultat de haute qualité.Flacon de 500 ml chacun.1 flacon = 2 litres de solution.-Ultra économique-Garantie sans condition-Un flacon = 2  litres,3.4,6.8,1,3,6.8,3.4
https://www.megadental.fr/safe-r-instruments-5l-dental-excellence-979-2536.html,dental-excellence,8183,SAFE R INSTRUMENTS 5L (Dental excellence),4758-191,Nettoyant concentré désinfectant de l'instrumentation.Parfum citron. Dilution : 1% à 3%. Bactéricide selon les normes VAH/DGHM  EN 13727 et EN 14561. Levuricide (Candida albicans) : selon les normes VAH/DGHM  EN 13624 et EN 14562. Tuberculocide selon VAH/DGHM (3% 60 mn).Virucide efficace contre les virus enveloppés (VHB  VIH  VHC  MRSA  H1N1  H5N1) selon les normes DVV/RKI et EN 14476.2 L = ± 150 L de solution.• Parfum citron.• Compatible ultrasons• Garantie sous condition.Le bidon de 5 litres.,85,88,1,3,88,85
https://www.megadental.fr/single-bond-dental-excellence-979-2711.html,dental-excellence,8598,SINGLE BOND (Dental excellence),4933-191,Adhésif auto-mordançant  photo-polymérisable et monocomposant pour des techniques de restauration adhésive pour toutes sortes de collages (composites  compomères  céramiques  amalgames) et scellements dentinaires.Caractéristiques Techniques :• Le flacon de 5 ml• DM Classe IIA,30.45,73,1,3,35.9,30.45
https://www.megadental.fr/solvant-orange-500-ml-reliance-950-1410.html,reliance,6015,SOLVANT ORANGE  500 ML   RELIANCE,3632-172,"Solvant pour
le nettoyage des résidus d’eugénol  d’oxyde de zinc et de pâte d’impression.Sur les instrument 
les plaques de verre et la peau.",16.9,29.9,1,3,25,16.9
https://www.megadental.fr/spatules-a-melanger-dental-excellence-979-2493.html,dental-excellence,7882,SPATULES A MELANGER (Dental excellence),4615-191,Spatules à mélanger en plastique blanc.Caractéristiques techniques:• Conditionnement de vente : boîte de 100• Matériaux : Plastique • Couleur : blanc • Code article fournisseur : 9792493 ,10.9,11.5,1,3,11.5,10.9
https://www.megadental.fr/spray-froid-endo-frost-50-degres-200ml-roeko-878-0548.html,roeko,4451,SPRAY FROID ENDO FROST -50 DEGRES 200ML ROEKO,2760-090,Spray de refroidissement à -50°C pour givrer les pellets ou les rouleaux salivaires.Test de vitalité pulpaire.Avec canule de prolongation pour vaporisation précise. Avantages :• Sans odeur et sans CFC• - 50 °CCaractéristiques techniques :• Conditionnement de vente : Le spray de 200 ml • Code article fournisseur : 240000,9.8,11.9,1,3,10.8,9.8
https://www.megadental.fr/temporary-cement-ne-tubes-base-40g-cata-14g-dental-excellence-979-2276.html,dental-excellence,15367,TEMPORARY CEMENT NE TUBES BASE 40G + CATA 14G (Dental excellence),4498-191,Ciment oxyde de zinc eugénol pour les scellements provisoires des couronnes temporaires  des bridges  d'inlays et d'onlays. Caractéristiques techniques : • Conditionnement de vente : Le coffret intro avec eugénol contient :1 tube de 45 g base + 1 tube de 20 g catalyseur.Le coffret intro sans eugénol contient :1 tube de 40 g base + 1 tube de 14 g catalyseur,10,20,1,3,20,10
